Data,Hora,Temp Equip Min (°C),Temp Equip Max (°C),Temp Equip (°C),Umd Equip Min (%),Umd Equip Max (%),Umd Equip (%),Temp Exame Min (°C),Temp Exame Max (°C),Temp Exame (°C),Umd Exame Min (%),Umd Exame Max (%),Umd Exame (%)
24/11/23,20:53:50,1,1,20.1,1,1,40.2,1,1,19.0,1,1,50.7
24/11/23,20:54:01,1,1,20.1,1,1,40.2,1,1,19.0,1,1,50.7
24/11/23,20:54:13,1,1,20.1,1,1,40.3,1,1,19.0,1,1,50.5
24/11/23,20:54:24,1,1,20.1,1,1,40.3,1,1,19.0,1,1,50.4
24/11/23,20:54:35,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.3
24/11/23,20:54:46,1,1,20.1,1,1,40.1,1,1,19.0,1,1,50.2
24/11/23,20:54:57,1,1,20.1,1,1,39.9,1,1,19.0,1,1,50.1
24/11/23,20:55:09,1,1,20.1,1,1,39.9,1,1,19.0,1,1,50.0
24/11/23,20:55:20,1,1,20.1,1,1,40.1,1,1,19.0,1,1,50.0
24/11/23,20:56:49,1,1,20.1,1,1,40.0,1,1,19.1,1,1,49.2
24/11/23,20:57:01,1,1,20.1,1,1,40.1,1,1,19.1,1,1,49.1
24/11/23,20:57:12,1,1,20.1,1,1,39.9,1,1,19.1,1,1,49.0
24/11/23,20:57:23,1,1,20.1,1,1,40.1,1,1,19.1,1,1,49.0
24/11/23,20:57:34,1,1,20.1,1,1,40.1,1,1,19.1,1,1,48.9
24/11/23,20:57:46,1,1,20.1,1,1,39.8,1,1,19.1,1,1,48.8
24/11/23,20:57:57,1,1,20.1,1,1,39.8,1,1,19.1,1,1,48.7
24/11/23,20:58:08,1,1,20.1,1,1,39.8,1,1,19.1,1,1,48.7
24/11/23,20:58:19,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.7
24/11/23,20:58:30,1,1,20.1,1,1,39.8,1,1,19.1,1,1,48.7
24/11/23,20:58:42,1,1,20.1,1,1,39.6,1,1,19.1,1,1,48.7
24/11/23,20:58:53,1,1,20.1,1,1,39.4,1,1,19.1,1,1,48.7
24/11/23,20:59:04,1,1,20.1,1,1,40.0,1,1,19.1,1,1,48.7
24/11/23,20:59:15,1,1,20.1,1,1,39.9,1,1,19.1,1,1,48.7
24/11/23,20:59:26,1,1,20.1,1,1,39.7,1,1,19.1,1,1,48.8
24/11/23,20:59:38,1,1,20.1,1,1,39.5,1,1,19.1,1,1,48.8
24/11/23,20:59:49,1,1,20.1,1,1,39.5,1,1,19.1,1,1,48.8
24/11/23,21:00:00,1,1,20.1,1,1,39.4,1,1,19.1,1,1,48.8
24/11/23,21:00:11,1,1,20.1,1,1,39.1,1,1,19.1,1,1,48.7
24/11/23,21:00:22,1,1,20.1,1,1,39.1,1,1,19.1,1,1,48.7
24/11/23,21:01:52,1,1,20.1,1,1,39.1,1,1,19.1,1,1,48.9
24/11/23,21:02:03,1,1,20.1,1,1,39.1,1,1,19.1,1,1,49.0
24/11/23,21:02:15,1,1,20.1,1,1,39.1,1,1,19.1,1,1,49.2
24/11/23,21:02:26,1,1,20.1,1,1,39.0,1,1,19.1,1,1,49.5
24/11/23,21:02:37,1,1,20.1,1,1,39.0,1,1,19.1,1,1,49.7
24/11/23,21:02:48,1,1,20.1,1,1,39.0,1,1,19.1,1,1,49.8
24/11/23,21:02:59,1,1,20.1,1,1,39.0,1,1,19.1,1,1,50.1
24/11/23,21:03:11,1,1,20.1,1,1,39.4,1,1,19.1,1,1,50.2
24/11/23,21:03:22,1,1,20.1,1,1,39.3,1,1,19.1,1,1,50.3
24/11/23,21:03:33,1,1,20.1,1,1,39.3,1,1,19.1,1,1,50.5
24/11/23,21:03:44,1,1,20.1,1,1,39.3,1,1,19.1,1,1,50.5
24/11/23,21:03:55,1,1,20.1,1,1,39.3,1,1,19.1,1,1,50.5
24/11/23,21:04:07,1,1,20.1,1,1,39.4,1,1,19.1,1,1,50.5
24/11/23,21:04:18,1,1,20.1,1,1,39.6,1,1,19.1,1,1,50.7
24/11/23,21:04:29,1,1,20.1,1,1,39.7,1,1,19.1,1,1,50.7
24/11/23,21:04:40,1,1,20.1,1,1,39.7,1,1,19.1,1,1,50.7
24/11/23,21:04:51,1,1,20.1,1,1,39.6,1,1,19.1,1,1,50.8
24/11/23,21:05:03,1,1,20.1,1,1,39.6,1,1,19.1,1,1,50.8
24/11/23,21:05:14,1,1,20.1,1,1,39.9,1,1,19.1,1,1,50.8
24/11/23,21:05:25,1,1,20.1,1,1,39.7,1,1,19.1,1,1,50.7
24/11/23,21:06:44,1,1,20.1,1,1,39.7,1,1,19.1,1,1,50.3
24/11/23,21:06:55,1,1,20.1,1,1,39.7,1,1,19.1,1,1,50.1
24/11/23,21:07:06,1,1,20.1,1,1,39.9,1,1,19.1,1,1,50.0
24/11/23,21:07:17,1,1,20.1,1,1,39.7,1,1,19.1,1,1,49.9
24/11/23,21:07:29,1,1,20.1,1,1,39.6,1,1,19.1,1,1,49.9
24/11/23,21:07:40,1,1,20.1,1,1,39.6,1,1,19.1,1,1,49.7
24/11/23,21:07:51,1,1,20.1,1,1,39.8,1,1,19.1,1,1,49.7
24/11/23,21:08:02,1,1,20.1,1,1,39.9,1,1,19.1,1,1,49.5
24/11/23,21:08:13,1,1,20.1,1,1,39.7,1,1,19.1,1,1,49.5
24/11/23,21:08:25,1,1,20.1,1,1,39.5,1,1,19.1,1,1,49.4
24/11/23,21:08:36,1,1,20.1,1,1,39.5,1,1,19.1,1,1,49.3
24/11/23,21:08:47,1,1,20.1,1,1,39.7,1,1,19.1,1,1,49.2
24/11/23,21:08:58,1,1,20.1,1,1,39.7,1,1,19.1,1,1,49.1
24/11/23,21:09:09,1,1,20.1,1,1,39.7,1,1,19.1,1,1,49.1
24/11/23,21:09:21,1,1,20.1,1,1,39.7,1,1,19.1,1,1,49.0
24/11/23,21:09:32,1,1,20.1,1,1,39.6,1,1,19.1,1,1,49.0
24/11/23,21:09:43,1,1,20.1,1,1,40.5,1,1,19.1,1,1,49.0
24/11/23,21:09:54,1,1,20.1,1,1,40.5,1,1,19.1,1,1,49.0
24/11/23,21:10:05,1,1,20.1,1,1,40.2,1,1,19.1,1,1,49.0
24/11/23,21:10:17,1,1,20.1,1,1,40.1,1,1,19.1,1,1,48.9
24/11/23,21:11:46,1,1,20.1,1,1,39.9,1,1,19.1,1,1,48.8
24/11/23,21:11:57,1,1,20.1,1,1,39.4,1,1,19.1,1,1,48.8
24/11/23,21:12:09,1,1,20.1,1,1,39.5,1,1,19.1,1,1,48.8
24/11/23,21:12:20,1,1,20.1,1,1,39.6,1,1,19.1,1,1,48.8
24/11/23,21:12:31,1,1,20.1,1,1,39.6,1,1,19.0,1,1,48.8
24/11/23,21:12:42,1,1,20.1,1,1,39.6,1,1,19.0,1,1,48.8
24/11/23,21:12:54,1,1,20.1,1,1,39.9,1,1,19.0,1,1,48.9
24/11/23,21:13:05,1,1,20.1,1,1,39.9,1,1,19.0,1,1,49.0
24/11/23,21:13:16,1,1,20.1,1,1,39.7,1,1,19.0,1,1,49.0
24/11/23,21:13:27,1,1,20.1,1,1,39.7,1,1,19.0,1,1,49.3
24/11/23,21:13:38,1,1,20.1,1,1,39.8,1,1,19.0,1,1,49.4
24/11/23,21:13:50,1,1,20.1,1,1,40.0,1,1,19.0,1,1,49.7
24/11/23,21:14:01,1,1,20.1,1,1,39.7,1,1,19.0,1,1,49.9
24/11/23,21:14:12,1,1,20.1,1,1,39.7,1,1,19.0,1,1,49.9
24/11/23,21:14:23,1,1,20.1,1,1,39.7,1,1,19.0,1,1,49.9
24/11/23,21:14:34,1,1,20.1,1,1,39.8,1,1,18.9,1,1,50.6
24/11/23,21:14:46,1,1,20.1,1,1,39.9,1,1,18.9,1,1,50.8
24/11/23,21:14:57,1,1,20.1,1,1,39.9,1,1,18.9,1,1,50.8
24/11/23,21:15:08,1,1,20.1,1,1,40.0,1,1,18.9,1,1,50.8
24/11/23,21:15:19,1,1,20.1,1,1,40.8,1,1,18.9,1,1,51.1
24/11/23,21:16:49,1,1,20.1,1,1,40.5,1,1,18.9,1,1,51.1
24/11/23,21:17:00,1,1,20.1,1,1,40.6,1,1,18.9,1,1,51.0
24/11/23,21:17:11,1,1,20.1,1,1,40.4,1,1,18.9,1,1,51.0
24/11/23,21:17:23,1,1,20.1,1,1,40.3,1,1,18.9,1,1,51.0
24/11/23,21:17:34,1,1,20.1,1,1,40.3,1,1,18.9,1,1,50.8
24/11/23,21:17:45,1,1,20.1,1,1,40.8,1,1,18.9,1,1,50.8
24/11/23,21:17:56,1,1,20.1,1,1,40.6,1,1,18.9,1,1,50.7
24/11/23,21:18:07,1,1,20.1,1,1,40.4,1,1,18.9,1,1,50.7
24/11/23,21:18:19,1,1,20.1,1,1,40.3,1,1,18.9,1,1,50.6
24/11/23,21:18:30,1,1,20.1,1,1,40.2,1,1,18.9,1,1,50.5
24/11/23,21:18:41,1,1,20.1,1,1,40.3,1,1,18.9,1,1,50.5
24/11/23,21:18:52,1,1,20.1,1,1,40.7,1,1,18.9,1,1,50.5
24/11/23,21:19:03,1,1,20.1,1,1,40.5,1,1,18.9,1,1,50.4
24/11/23,21:19:15,1,1,20.1,1,1,40.6,1,1,18.9,1,1,50.3
24/11/23,21:19:26,1,1,20.1,1,1,40.6,1,1,18.9,1,1,50.1
24/11/23,21:19:37,1,1,20.1,1,1,40.3,1,1,18.9,1,1,50.0
24/11/23,21:19:48,1,1,20.1,1,1,40.3,1,1,18.9,1,1,49.9
24/11/23,21:19:59,1,1,20.1,1,1,40.3,1,1,18.9,1,1,49.9
24/11/23,21:20:11,1,1,20.1,1,1,40.3,1,1,18.9,1,1,49.8
24/11/23,21:20:22,1,1,20.1,1,1,40.2,1,1,18.9,1,1,49.6
24/11/23,21:21:51,1,1,20.1,1,1,40.1,1,1,18.9,1,1,49.0
24/11/23,21:22:03,1,1,20.1,1,1,40.5,1,1,18.9,1,1,49.0
24/11/23,21:22:14,1,1,20.1,1,1,40.3,1,1,18.9,1,1,48.9
24/11/23,21:22:25,1,1,20.1,1,1,40.4,1,1,18.9,1,1,48.9
24/11/23,21:22:36,1,1,20.1,1,1,40.3,1,1,18.9,1,1,48.9
24/11/23,21:22:47,1,1,20.1,1,1,40.0,1,1,18.9,1,1,48.9
24/11/23,21:22:59,1,1,20.1,1,1,39.9,1,1,18.9,1,1,48.9
24/11/23,21:23:10,1,1,20.1,1,1,39.8,1,1,18.9,1,1,48.9
24/11/23,21:23:21,1,1,20.1,1,1,39.8,1,1,18.9,1,1,49.0
24/11/23,21:23:32,1,1,20.1,1,1,39.8,1,1,18.9,1,1,49.0
24/11/23,21:23:44,1,1,20.1,1,1,39.8,1,1,18.9,1,1,49.0
24/11/23,21:23:55,1,1,20.1,1,1,39.8,1,1,18.9,1,1,49.0
24/11/23,21:24:06,1,1,20.1,1,1,39.8,1,1,18.9,1,1,49.0
24/11/23,21:24:17,1,1,20.1,1,1,39.8,1,1,18.9,1,1,49.1
24/11/23,21:24:28,1,1,20.1,1,1,39.9,1,1,18.9,1,1,49.1
24/11/23,21:24:40,1,1,20.1,1,1,39.9,1,1,18.9,1,1,49.2
24/11/23,21:24:51,1,1,20.1,1,1,39.9,1,1,18.9,1,1,49.2
24/11/23,21:25:02,1,1,20.1,1,1,39.6,1,1,18.9,1,1,49.2
24/11/23,21:25:13,1,1,20.1,1,1,39.6,1,1,18.9,1,1,49.3
24/11/23,21:25:24,1,1,20.1,1,1,39.7,1,1,18.9,1,1,49.3
24/11/23,21:26:54,1,1,20.1,1,1,39.5,1,1,18.9,1,1,49.4
24/11/23,21:27:05,1,1,20.1,1,1,39.6,1,1,18.9,1,1,49.5
24/11/23,21:27:16,1,1,20.1,1,1,39.8,1,1,18.9,1,1,49.6
24/11/23,21:27:28,1,1,20.1,1,1,39.7,1,1,18.9,1,1,49.6
24/11/23,21:27:39,1,1,20.1,1,1,39.7,1,1,18.8,1,1,49.8
24/11/23,21:27:50,1,1,20.1,1,1,39.7,1,1,18.8,1,1,50.3
24/11/23,21:28:01,1,1,20.1,1,1,40.1,1,1,18.8,1,1,50.5
24/11/23,21:28:12,1,1,20.1,1,1,40.0,1,1,18.8,1,1,50.7
24/11/23,21:28:24,1,1,20.1,1,1,39.9,1,1,18.8,1,1,50.8
24/11/23,21:28:35,1,1,20.1,1,1,39.9,1,1,18.8,1,1,51.0
24/11/23,21:28:46,1,1,20.1,1,1,40.0,1,1,18.8,1,1,51.1
24/11/23,21:28:57,1,1,20.1,1,1,40.0,1,1,18.8,1,1,51.3
24/11/23,21:29:09,1,1,20.1,1,1,40.1,1,1,18.8,1,1,51.3
24/11/23,21:29:20,1,1,20.1,1,1,40.2,1,1,18.8,1,1,51.4
24/11/23,21:29:31,1,1,20.1,1,1,40.6,1,1,18.8,1,1,51.5
24/11/23,21:29:42,1,1,20.1,1,1,40.6,1,1,18.8,1,1,51.6
24/11/23,21:29:53,1,1,20.1,1,1,40.5,1,1,18.8,1,1,51.6
24/11/23,21:30:05,1,1,20.1,1,1,40.5,1,1,18.8,1,1,51.6
24/11/23,21:30:16,1,1,20.1,1,1,40.4,1,1,18.8,1,1,51.6
24/11/23,21:30:27,1,1,20.1,1,1,40.4,1,1,18.8,1,1,51.6
24/11/23,21:31:57,1,1,20.1,1,1,40.8,1,1,18.8,1,1,51.3
24/11/23,21:32:08,1,1,20.1,1,1,41.8,1,1,18.8,1,1,51.3
24/11/23,21:32:19,1,1,20.1,1,1,41.2,1,1,18.8,1,1,51.3
24/11/23,21:32:30,1,1,20.1,1,1,40.9,1,1,18.8,1,1,51.2
24/11/23,21:32:41,1,1,20.1,1,1,40.7,1,1,18.8,1,1,51.1
24/11/23,21:32:53,1,1,20.1,1,1,40.7,1,1,18.9,1,1,50.9
24/11/23,21:33:04,1,1,20.1,1,1,40.7,1,1,18.9,1,1,50.8
24/11/23,21:33:15,1,1,20.1,1,1,40.7,1,1,18.9,1,1,50.8
24/11/23,21:33:26,1,1,20.1,1,1,40.6,1,1,18.9,1,1,50.8
24/11/23,21:33:38,1,1,20.1,1,1,40.8,1,1,18.9,1,1,50.6
24/11/23,21:33:49,1,1,20.1,1,1,40.8,1,1,19.0,1,1,50.5
24/11/23,21:34:00,1,1,20.1,1,1,40.6,1,1,19.0,1,1,50.4
24/11/23,21:34:11,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.3
24/11/23,21:34:22,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.2
24/11/23,21:34:34,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.1
24/11/23,21:34:45,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.1
24/11/23,21:34:56,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.0
24/11/23,21:35:07,1,1,20.1,1,1,40.4,1,1,19.1,1,1,49.8
24/11/23,21:35:18,1,1,20.1,1,1,40.4,1,1,19.1,1,1,49.7
24/11/23,21:35:30,1,1,20.1,1,1,40.6,1,1,19.1,1,1,49.6
24/11/23,21:36:59,1,1,20.1,1,1,40.3,1,1,19.1,1,1,49.0
24/11/23,21:37:10,1,1,20.1,1,1,40.5,1,1,19.1,1,1,48.9
24/11/23,21:37:21,1,1,20.1,1,1,40.5,1,1,19.1,1,1,48.9
24/11/23,21:37:32,1,1,20.1,1,1,40.5,1,1,19.1,1,1,48.8
24/11/23,21:37:44,1,1,20.1,1,1,40.3,1,1,19.1,1,1,48.8
24/11/23,21:37:55,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.8
24/11/23,21:38:06,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.8
24/11/23,21:38:17,1,1,20.1,1,1,40.1,1,1,19.1,1,1,48.8
24/11/23,21:38:29,1,1,20.1,1,1,40.1,1,1,19.1,1,1,48.8
24/11/23,21:38:40,1,1,20.1,1,1,40.1,1,1,19.1,1,1,48.8
24/11/23,21:38:51,1,1,20.1,1,1,40.1,1,1,19.1,1,1,48.8
24/11/23,21:39:02,1,1,20.1,1,1,41.0,1,1,19.1,1,1,48.8
24/11/23,21:39:13,1,1,20.1,1,1,40.5,1,1,19.1,1,1,48.8
24/11/23,21:39:25,1,1,20.1,1,1,40.5,1,1,19.1,1,1,48.8
24/11/23,21:39:36,1,1,20.1,1,1,40.3,1,1,19.1,1,1,48.8
24/11/23,21:39:47,1,1,20.1,1,1,40.6,1,1,19.1,1,1,48.8
24/11/23,21:39:58,1,1,20.1,1,1,40.8,1,1,19.1,1,1,48.8
24/11/23,21:40:09,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.9
24/11/23,21:40:21,1,1,20.1,1,1,39.8,1,1,19.1,1,1,49.0
24/11/23,21:40:32,1,1,20.1,1,1,40.2,1,1,19.1,1,1,49.0
24/11/23,21:41:51,1,1,20.1,1,1,39.9,1,1,19.1,1,1,50.4
24/11/23,21:42:02,1,1,20.1,1,1,39.9,1,1,19.1,1,1,50.5
24/11/23,21:42:13,1,1,20.1,1,1,39.9,1,1,19.1,1,1,50.6
24/11/23,21:42:24,1,1,20.1,1,1,39.9,1,1,19.1,1,1,50.8
24/11/23,21:42:35,1,1,20.1,1,1,40.0,1,1,19.1,1,1,50.9
24/11/23,21:42:47,1,1,20.1,1,1,40.2,1,1,19.1,1,1,51.0
24/11/23,21:42:58,1,1,20.1,1,1,40.1,1,1,19.1,1,1,51.1
24/11/23,21:43:09,1,1,20.1,1,1,40.3,1,1,19.1,1,1,51.1
24/11/23,21:43:20,1,1,20.1,1,1,40.3,1,1,19.1,1,1,51.2
24/11/23,21:43:31,1,1,20.1,1,1,40.6,1,1,19.1,1,1,51.3
24/11/23,21:43:43,1,1,20.1,1,1,40.4,1,1,19.1,1,1,51.3
24/11/23,21:43:54,1,1,20.1,1,1,40.3,1,1,19.1,1,1,51.3
24/11/23,21:44:05,1,1,20.1,1,1,40.5,1,1,19.1,1,1,51.3
24/11/23,21:44:16,1,1,20.1,1,1,40.8,1,1,19.1,1,1,51.2
24/11/23,21:44:28,1,1,20.1,1,1,40.8,1,1,19.1,1,1,51.2
24/11/23,21:44:39,1,1,20.1,1,1,40.7,1,1,19.1,1,1,51.1
24/11/23,21:44:50,1,1,20.1,1,1,40.5,1,1,19.1,1,1,51.0
24/11/23,21:45:01,1,1,20.1,1,1,40.5,1,1,19.1,1,1,51.0
24/11/23,21:45:12,1,1,20.1,1,1,40.5,1,1,19.1,1,1,50.9
24/11/23,21:45:24,1,1,20.1,1,1,40.5,1,1,19.1,1,1,50.8
24/11/23,21:46:53,1,1,20.1,1,1,40.4,1,1,19.1,1,1,50.2
24/11/23,21:47:04,1,1,20.1,1,1,40.6,1,1,19.1,1,1,50.1
24/11/23,21:47:16,1,1,20.1,1,1,41.0,1,1,19.1,1,1,50.0
24/11/23,21:47:27,1,1,20.1,1,1,40.8,1,1,19.1,1,1,49.9
24/11/23,21:47:38,1,1,20.1,1,1,41.0,1,1,19.1,1,1,49.8
24/11/23,21:47:49,1,1,20.1,1,1,41.1,1,1,19.1,1,1,49.6
24/11/23,21:48:00,1,1,20.1,1,1,40.6,1,1,19.1,1,1,49.5
24/11/23,21:48:12,1,1,20.1,1,1,40.6,1,1,19.1,1,1,49.5
24/11/23,21:48:23,1,1,20.1,1,1,40.8,1,1,19.1,1,1,49.3
24/11/23,21:48:34,1,1,20.1,1,1,40.5,1,1,19.1,1,1,49.3
24/11/23,21:48:45,1,1,20.1,1,1,40.5,1,1,19.1,1,1,49.2
24/11/23,21:48:56,1,1,20.1,1,1,40.5,1,1,19.1,1,1,49.0
24/11/23,21:49:08,1,1,20.1,1,1,40.5,1,1,19.1,1,1,48.9
24/11/23,21:49:19,1,1,20.1,1,1,40.6,1,1,19.1,1,1,48.7
24/11/23,21:49:30,1,1,20.1,1,1,40.4,1,1,19.1,1,1,48.7
24/11/23,21:49:41,1,1,20.1,1,1,40.4,1,1,19.1,1,1,48.7
24/11/23,21:49:52,1,1,20.1,1,1,40.4,1,1,19.1,1,1,48.7
24/11/23,21:50:04,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.7
24/11/23,21:50:15,1,1,20.1,1,1,40.6,1,1,19.1,1,1,48.7
24/11/23,21:50:26,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.7
24/11/23,21:51:56,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.8
24/11/23,21:52:07,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.8
24/11/23,21:52:19,1,1,20.1,1,1,40.0,1,1,19.1,1,1,48.8
24/11/23,21:52:30,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.8
24/11/23,21:52:41,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.8
24/11/23,21:52:52,1,1,20.1,1,1,40.0,1,1,19.1,1,1,48.9
24/11/23,21:53:03,1,1,20.1,1,1,40.2,1,1,19.1,1,1,48.9
24/11/23,21:53:15,1,1,20.1,1,1,39.9,1,1,19.1,1,1,48.9
24/11/23,21:53:26,1,1,20.1,1,1,39.8,1,1,19.1,1,1,48.9
24/11/23,21:53:37,1,1,20.1,1,1,39.8,1,1,19.1,1,1,48.9
24/11/23,21:53:48,1,1,20.1,1,1,39.9,1,1,19.1,1,1,49.0
24/11/23,21:53:59,1,1,20.1,1,1,39.9,1,1,19.1,1,1,49.0
24/11/23,21:54:11,1,1,20.1,1,1,39.9,1,1,19.1,1,1,49.1
24/11/23,21:54:22,1,1,20.1,1,1,40.1,1,1,19.1,1,1,49.1
24/11/23,21:54:33,1,1,20.1,1,1,39.9,1,1,19.1,1,1,49.3
24/11/23,21:54:44,1,1,20.1,1,1,39.9,1,1,19.0,1,1,49.4
24/11/23,21:54:55,1,1,20.1,1,1,39.9,1,1,19.0,1,1,49.5
24/11/23,21:55:07,1,1,20.1,1,1,40.0,1,1,19.0,1,1,49.8
24/11/23,21:55:18,1,1,20.1,1,1,40.2,1,1,19.0,1,1,49.9
24/11/23,21:55:29,1,1,20.1,1,1,40.2,1,1,19.0,1,1,50.2
24/11/23,21:56:59,1,1,20.1,1,1,40.3,1,1,19.0,1,1,51.1
24/11/23,21:57:10,1,1,20.1,1,1,40.2,1,1,19.0,1,1,51.1
24/11/23,21:57:21,1,1,20.1,1,1,40.2,1,1,19.0,1,1,51.1
24/11/23,21:57:32,1,1,20.1,1,1,40.2,1,1,19.0,1,1,51.1
24/11/23,21:57:44,1,1,20.1,1,1,40.3,1,1,19.0,1,1,51.1
24/11/23,21:57:55,1,1,20.1,1,1,40.3,1,1,19.0,1,1,51.1
24/11/23,21:58:06,1,1,20.1,1,1,40.4,1,1,19.0,1,1,51.0
24/11/23,21:58:17,1,1,20.1,1,1,40.4,1,1,19.0,1,1,51.0
24/11/23,21:58:28,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.9
24/11/23,21:58:40,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.8
24/11/23,21:58:51,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.7
24/11/23,21:59:02,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.6
24/11/23,21:59:13,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.6
24/11/23,21:59:24,1,1,20.1,1,1,40.8,1,1,19.0,1,1,50.5
24/11/23,21:59:36,1,1,20.1,1,1,41.6,1,1,19.0,1,1,50.3
24/11/23,21:59:47,1,1,20.1,1,1,40.9,1,1,19.0,1,1,50.2
24/11/23,21:59:58,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.2
24/11/23,22:00:09,1,1,20.1,1,1,40.4,1,1,19.0,1,1,50.1
24/11/23,22:00:20,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.0
24/11/23,22:00:32,1,1,20.1,1,1,40.5,1,1,19.0,1,1,49.8
24/11/23,22:02:01,1,1,20.1,1,1,40.2,1,1,19.0,1,1,49.1
24/11/23,22:02:13,1,1,20.1,1,1,40.3,1,1,19.0,1,1,49.1
24/11/23,22:02:24,1,1,20.1,1,1,40.6,1,1,19.0,1,1,49.0
24/11/23,22:02:35,1,1,20.1,1,1,40.3,1,1,19.0,1,1,49.0
24/11/23,22:02:46,1,1,20.1,1,1,40.3,1,1,19.0,1,1,49.0
24/11/23,22:02:57,1,1,20.1,1,1,41.1,1,1,19.0,1,1,49.0
24/11/23,22:03:09,1,1,20.1,1,1,41.0,1,1,19.0,1,1,49.0
24/11/23,22:03:20,1,1,20.1,1,1,40.1,1,1,19.0,1,1,49.0
24/11/23,22:03:31,1,1,20.1,1,1,40.6,1,1,19.0,1,1,49.0
24/11/23,22:03:42,1,1,20.1,1,1,40.4,1,1,19.0,1,1,49.0
24/11/23,22:03:53,1,1,20.1,1,1,40.0,1,1,19.0,1,1,49.0
24/11/23,22:04:05,1,1,20.1,1,1,39.9,1,1,19.0,1,1,49.0
24/11/23,22:04:16,1,1,20.1,1,1,40.0,1,1,19.0,1,1,49.0
24/11/23,22:04:27,1,1,20.1,1,1,39.8,1,1,19.0,1,1,49.0
24/11/23,22:04:38,1,1,20.1,1,1,40.1,1,1,19.0,1,1,48.9
24/11/23,22:04:49,1,1,20.1,1,1,40.4,1,1,19.0,1,1,48.9
24/11/23,22:05:01,1,1,20.1,1,1,40.3,1,1,19.0,1,1,48.9
24/11/23,22:05:12,1,1,20.1,1,1,40.2,1,1,19.0,1,1,48.9
24/11/23,22:05:23,1,1,20.1,1,1,40.0,1,1,19.0,1,1,48.9
24/11/23,22:05:34,1,1,20.1,1,1,39.9,1,1,19.0,1,1,48.9
24/11/23,22:07:04,1,1,20.1,1,1,39.9,1,1,19.0,1,1,49.8
24/11/23,22:07:15,1,1,20.1,1,1,39.9,1,1,19.0,1,1,50.1
24/11/23,22:07:26,1,1,20.1,1,1,39.9,1,1,19.0,1,1,50.3
24/11/23,22:07:37,1,1,20.1,1,1,40.2,1,1,19.0,1,1,50.4
24/11/23,22:07:49,1,1,20.1,1,1,40.0,1,1,19.0,1,1,50.5
24/11/23,22:08:00,1,1,20.1,1,1,40.0,1,1,19.0,1,1,50.7
24/11/23,22:08:11,1,1,20.1,1,1,40.1,1,1,19.0,1,1,50.9
24/11/23,22:08:22,1,1,20.1,1,1,40.4,1,1,19.0,1,1,51.0
24/11/23,22:08:34,1,1,20.1,1,1,40.5,1,1,19.0,1,1,51.0
24/11/23,22:08:45,1,1,20.1,1,1,40.6,1,1,19.0,1,1,51.1
24/11/23,22:08:56,1,1,20.1,1,1,40.6,1,1,19.0,1,1,51.1
24/11/23,22:09:07,1,1,20.1,1,1,40.5,1,1,19.0,1,1,51.1
24/11/23,22:09:18,1,1,20.1,1,1,40.5,1,1,19.0,1,1,51.1
24/11/23,22:09:30,1,1,20.1,1,1,41.0,1,1,19.0,1,1,51.1
24/11/23,22:09:41,1,1,20.1,1,1,41.2,1,1,19.0,1,1,51.1
24/11/23,22:09:52,1,1,20.1,1,1,41.0,1,1,19.0,1,1,51.1
24/11/23,22:10:03,1,1,20.1,1,1,40.7,1,1,19.0,1,1,51.1
24/11/23,22:10:14,1,1,20.1,1,1,40.6,1,1,19.0,1,1,51.1
24/11/23,22:10:26,1,1,20.1,1,1,40.6,1,1,19.0,1,1,51.0
24/11/23,22:10:37,1,1,20.1,1,1,40.6,1,1,19.0,1,1,51.0
24/11/23,22:12:06,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.3
24/11/23,22:12:18,1,1,20.1,1,1,40.5,1,1,19.0,1,1,50.2
24/11/23,22:12:29,1,1,20.1,1,1,40.6,1,1,19.0,1,1,50.0
24/11/23,22:12:40,1,1,20.1,1,1,40.7,1,1,19.0,1,1,50.0
24/11/23,22:12:51,1,1,20.1,1,1,40.9,1,1,19.0,1,1,49.9
24/11/23,22:13:02,1,1,20.1,1,1,40.9,1,1,19.0,1,1,49.9
